sku,legacy_sku,name,kind,genus,category,size,tier,planned,price,pack,needs_image,needs_culture,needs_price,needs_tier,needs_category,needs_size,mixed_combo_review,gap_count
S27-0801,AN04PET033,"4.5"" PETUNIA DURABLOOM RED",straight,Petunia,color_annuals,"4.5""",,30,33.14,10,1,1,,1,,,,3
S27-0811,AN04PET038,"4.5"" PETUNIA FLOWER SHOWER MAYAN SUNSET",straight,Petunia,color_annuals,"4.5""",,30,32.02,10,1,1,,1,,,,3
S27-0818,AN04PET045,"4.5"" PETUNIA INFERNO THE ORANGE",straight,Petunia,color_annuals,"4.5""",,30,32.25,10,1,1,,1,,,,3
S27-0819,AN04PET046,"4.5"" PETUNIA LITTLETUNIA BRIGHT RED",straight,Petunia,color_annuals,"4.5""",,30,32.1,10,1,1,,1,,,,3
S27-0820,AN04PET047,"4.5"" PETUNIA LITTLETUNIA PINK",straight,Petunia,color_annuals,"4.5""",,30,32.2,10,1,1,,1,,,,3
S27-0821,AN04PET048,"4.5"" PETUNIA LITTLETUNIA PURPLE BLUE",straight,Petunia,color_annuals,"4.5""",,30,32.76,10,1,1,,1,,,,3
S27-0823,AN04PET051,"4.5"" PETUNIA RAY BLACK",straight,Petunia,color_annuals,"4.5""",,30,32.89,10,1,1,,1,,,,3
S27-0824,AN04PET052,"4.5"" PETUNIA RAY PISTACHIO CREAM",straight,Petunia,color_annuals,"4.5""",,30,32.44,10,1,1,,1,,,,3
S27-0825,AN04PET053,"4.5"" PETUNIA RAY SUNSHINE",straight,Petunia,color_annuals,"4.5""",,30,32.54,10,1,1,,1,,,,3
S27-0826,AN04PET054,"4.5"" PETUNIA SPLASH DANCE MAGENTA MAMBO",straight,Petunia,color_annuals,"4.5""",,30,32.32,10,1,1,,1,,,,3
S27-0828,AN04PET056,"4.5"" PETUNIA STARLET MAGENTA STAR",straight,Petunia,color_annuals,"4.5""",,30,32.49,10,1,1,,1,,,,3
S27-0830,AN04PET058,"4.5"" PETUNIA STARLET SALMON RED VEIN",straight,Petunia,color_annuals,"4.5""",,30,32.49,10,1,1,,1,,,,3
S27-0833,AN04PET060,"4.5"" PETUNIA STARLET WHITE",straight,Petunia,color_annuals,"4.5""",,30,32.3,10,1,1,,1,,,,3
S27-0834,AN04PHL001,"4.5"" PHLOX GISELE HOT PINK",straight,Phlox,perennials,"4.5""",,30,32.26,10,1,1,,1,,,,3
S27-0836,AN04PHL003,"4.5"" PHLOX GISELE PURPLE",straight,Phlox,perennials,"4.5""",,30,32.19,10,1,1,,1,,,,3
S27-0875,AN04SCA001,"4.5"" SCAEVOLA FANATIX DARK BLUE",straight,Scaevola,color_annuals,"4.5""",,30,31.07,10,1,1,,1,,,,3
S27-0878,AN04SCA003,"4.5"" SCAEVOLA FANATIX WHITE",straight,Scaevola,color_annuals,"4.5""",,30,32.23,10,1,1,,1,,,,3
S27-0882,AN04SCA005,"4.5"" SCAEVOLA SURDIVA FASHION PINK",straight,Scaevola,color_annuals,"4.5""",,30,32.56,10,1,1,,1,,,,3
S27-0884,AN04SCA007,"4.5"" SCAEVOLA SURDIVA WHITE",straight,Scaevola,color_annuals,"4.5""",,30,32.76,10,1,1,,1,,,,3
S27-0930,AN04TOR001,"4.5"" TORENIA SUMMERWAVE BOUQUET DEEP BLUE",straight,Torenia,color_annuals,"4.5""",,30,32.2,10,1,1,,1,,,,3
S27-0931,AN04TOR002,"4.5"" TORENIA SUMMERWAVE BOUQUET DEEP ROSE",straight,Torenia,color_annuals,"4.5""",,30,31.93,10,1,1,,1,,,,3
S27-0932,AN04TOR003,"4.5"" TORENIA SUMMERWAVE BOUQUET GOLD",straight,Torenia,color_annuals,"4.5""",,30,31.91,10,1,1,,1,,,,3
S27-0933,AN04TOR004,"4.5"" TORENIA SUMMERWAVE BOUQUET WHITE",straight,Torenia,color_annuals,"4.5""",,30,32.16,10,1,1,,1,,,,3
S27-0934,AN04TOR005,"4.5"" TORENIA SUMMERWAVE LARGE AMETHYST",straight,Torenia,color_annuals,"4.5""",,30,31.8,10,1,1,,1,,,,3
S27-0950,AN04VER008,"4.5"" VERBENA CADET UPRIGHT HOT PINK WINK",straight,Verbena,color_annuals,"4.5""",,30,32.56,10,1,1,,1,,,,3
S27-0951,AN04VER009,"4.5"" VERBENA CADET UPRIGHT LAVENDER BLUE",straight,Verbena,color_annuals,"4.5""",,30,32.39,10,1,1,,1,,,,3
S27-0952,AN04VER010,"4.5"" VERBENA CADET UPRIGHT ORCHID PINK",straight,Verbena,color_annuals,"4.5""",,30,32.44,10,1,1,,1,,,,3
S27-0953,AN04VER011,"4.5"" VERBENA CADET UPRIGHT RED",straight,Verbena,color_annuals,"4.5""",,30,32.38,10,1,1,,1,,,,3
S27-0954,AN04VER012,"4.5"" VERBENA CADET UPRIGHT WHITE",straight,Verbena,color_annuals,"4.5""",,30,32.53,10,1,1,,1,,,,3
S27-0955,AN04VER013,"4.5"" VERBENA LASCAR MANGO ORANGE",straight,Verbena,color_annuals,"4.5""",,30,32.36,10,1,1,,1,,,,3
S27-0956,,"4.5"" VERBENA LASCAR ORANGE LAVA",straight,Verbena,color_annuals,"4.5""",,30,32.26,10,1,1,,1,,,,3
S27-0957,,"4.5"" VERBENA VANESSA COMPACT BICOLOR MARSHMALLOW",straight,Verbena,color_annuals,"4.5""",,30,32.26,10,1,1,,1,,,,3
S27-0958,AN04VER017,"4.5"" VERBENA VANESSA COMPACT BICOLOR ROSE",straight,Verbena,color_annuals,"4.5""",,30,32.11,10,1,1,,1,,,,3
S27-0959,AN04VER018,"4.5"" VERBENA VANESSA COMPACT LIME",straight,Verbena,color_annuals,"4.5""",,30,32.61,10,1,1,,1,,,,3
S27-0960,AN04VER019,"4.5"" VERBENA VANESSA COMPACT NEON PINK",straight,Verbena,color_annuals,"4.5""",,30,32.36,10,1,1,,1,,,,3
S27-0961,AN04VER22,"4.5"" VERBENA VANESSA COMPACT PURPLE",straight,Verbena,color_annuals,"4.5""",,30,32.22,10,1,1,,1,,,,3
S27-0962,AN04VER020,"4.5"" VERBENA VANESSA COMPACT VIOLET",straight,Verbena,color_annuals,"4.5""",,30,32.16,10,1,1,,1,,,,3
S27-0338,AN04COL007,"4.5"" COLEUS SEED CHOCOLATE COVERED CHERRY",straight,Coleus,color_annuals,"4.5""",,28,32.25,10,1,1,,1,,,,3
S27-0339,AN04COL041,"4.5"" COLEUS SEED SWEET PAPRIKA",straight,Coleus,color_annuals,"4.5""",,28,31.98,10,1,1,,1,,,,3
S27-0440,,1801S LANDSCAPE DUSTY MILLER SILVERDUST,straight,Dusty Miller,color_annuals,flat,,25,11.68,1,1,1,,1,,,,3
S27-0630,AN04MAR001,"4.5"" MARIGOLD FRENCH MANGO TANGO",straight,Marigold,color_annuals,"4.5""",,25,32,10,1,1,,1,,,,3
S27-0635,AN04MAR005,"4.5"" MARIGOLD TAISHAN GOLD",straight,Marigold,color_annuals,"4.5""",,25,32.06,10,1,1,,1,,,,3
S27-0636,AN04MAR003,"4.5"" MARIGOLD TAISHAN ORANGE",straight,Marigold,color_annuals,"4.5""",,25,32.33,10,1,1,,1,,,,3
S27-0637,AN04MAR004,"4.5"" MARIGOLD TAISHAN YELLOW",straight,Marigold,color_annuals,"4.5""",,25,34.71,10,1,1,,1,,,,3
S27-0751,AN12BPA006,"BOWL 12"" PANSY SPRING MATRIX WHITE",straight,Pansy,color_annuals,planter,,24,16.13,1,1,1,,1,,,,3
S27-0183,AN04CAD001,"4.5"" CALENDULA POWERDAISY BUTTERMILK",straight,Calendula,,"4.5""",,20,32.36,10,1,,,1,1,,,3
S27-0184,AN04CAD002,"4.5"" CALENDULA POWERDAISY MANGO",straight,Calendula,,"4.5""",,20,32.3,10,1,,,1,1,,,3
S27-0185,,"4.5"" CALIBRACHOA BUMBLE BEE HOT PINK",straight,Calibrachoa,color_annuals,"4.5""",,20,32.53,10,1,1,,1,,,,3
S27-0199,AN04CAL011,"4.5"" CALIBRACHOA CABARET LAVENDER KISS",straight,Calibrachoa,color_annuals,"4.5""",,20,31.89,10,1,1,,1,,,,3
S27-0200,AN04CAL012,"4.5"" CALIBRACHOA CABARET LEMON YELLOW",straight,Calibrachoa,color_annuals,"4.5""",,20,32.39,10,1,1,,1,,,,3
S27-0206,AN04CAL016,"4.5"" CALIBRACHOA CABARET STRAWBERRY PARFAIT",straight,Calibrachoa,color_annuals,"4.5""",,20,32.29,10,1,1,,1,,,,3
S27-0208,,"4.5"" CALIBRACHOA CHA-CHA DIVA APRICOT",straight,Calibrachoa,color_annuals,"4.5""",,20,32.38,10,1,1,,1,,,,3
S27-0209,AN04CAL017,"4.5"" CALIBRACHOA CHA-CHA DIVA HOT PINK",straight,Calibrachoa,color_annuals,"4.5""",,20,32.28,10,1,1,,1,,,,3
S27-0210,AN04CAL018,"4.5"" CALIBRACHOA CHA-CHA DIVA LAVENDER",straight,Calibrachoa,color_annuals,"4.5""",,20,32.51,10,1,1,,1,,,,3
S27-0211,AN04CAL020,"4.5"" CALIBRACHOA CHA-CHA FUCHSIA",straight,Calibrachoa,color_annuals,"4.5""",,20,32.75,10,1,1,,1,,,,3
S27-0214,AN04CAL023,"4.5"" CALIBRACHOA LIA MELON",straight,Calibrachoa,color_annuals,"4.5""",,20,32.22,10,1,1,,1,,,,3
S27-0215,AN04CAL024,"4.5"" CALIBRACHOA LIA SKY BLUE",straight,Calibrachoa,color_annuals,"4.5""",,20,32.36,10,1,1,,1,,,,3
S27-0224,AN04CAL025,"4.5"" CALIBRACHOA MINIFAMOUS NEO CORAL FLASH",straight,Calibrachoa,color_annuals,"4.5""",,20,32.27,10,1,1,,1,,,,3
S27-0228,AN04CAL027,"4.5"" CALIBRACHOA MINIFAMOUS NEO DEEP ORANGE",straight,Calibrachoa,color_annuals,"4.5""",,20,31.91,10,1,1,,1,,,,3
S27-0231,AN04CAL033,"4.5"" CALIBRACHOA MINIFAMOUS NEO DOUBLE PURPLE",straight,Calibrachoa,color_annuals,"4.5""",,20,32.12,10,1,1,,1,,,,3
S27-0234,AN04CAL041,"4.5"" CALIBRACHOA MINIFAMOUS NEO MAGENTA STAR",straight,Calibrachoa,color_annuals,"4.5""",,20,32.25,10,1,1,,1,,,,3
S27-0237,AN04CAL045,"4.5"" CALIBRACHOA MINIFAMOUS NEO RED HAWAII",straight,Calibrachoa,color_annuals,"4.5""",,20,32.33,10,1,1,,1,,,,3
S27-0238,AN04CAL046,"4.5"" CALIBRACHOA MINIFAMOUS NEO ROSE FLASH",straight,Calibrachoa,color_annuals,"4.5""",,20,32.17,10,1,1,,1,,,,3
S27-0249,AN04CAL037,"4.5"" CALIBRACHOA MINIFAMOUS UNO EMBER ECLIPSE",straight,Calibrachoa,color_annuals,"4.5""",,20,31.92,10,1,1,,1,,,,3
S27-0250,AN04CAL038,"4.5"" CALIBRACHOA MINIFAMOUS UNO FUNTOPIA BLUE",straight,Calibrachoa,color_annuals,"4.5""",,20,32.47,10,1,1,,1,,,,3
S27-0251,,"4.5"" CALIBRACHOA MINIFAMOUS UNO FUNTOPIA PINK",straight,Calibrachoa,color_annuals,"4.5""",,20,32.3,10,1,1,,1,,,,3
S27-0253,AN04CAL043,"4.5"" CALIBRACHOA MINIFAMOUS UNO PINK STARFRUIT",straight,Calibrachoa,color_annuals,"4.5""",,20,32.2,10,1,1,,1,,,,3
S27-0259,AN04CAL049,"4.5"" CALIBRACHOA MINIFAMOUS UNO WHITE GOLD",straight,Calibrachoa,color_annuals,"4.5""",,20,32.53,10,1,1,,1,,,,3
S27-0262,AN04CAL051,"4.5"" CALIBRACHOA MINIFAMOUS UNO YELLOW+RED VEIN",straight,Calibrachoa,color_annuals,"4.5""",,20,32.09,10,1,1,,1,,,,3
S27-0291,AN04COL003,"4.5"" COLEUS CHARGEDUP ELECTRIC LIME",straight,Coleus,color_annuals,"4.5""",,20,32.71,10,1,1,,1,,,,3
S27-0292,AN04COL004,"4.5"" COLEUS CHARGEDUP INFERNO",straight,Coleus,color_annuals,"4.5""",,20,33.08,10,1,1,,1,,,,3
S27-0299,AN04COL011,"4.5"" COLEUS FLAMETHROWER ADOBO PINK",straight,Coleus,color_annuals,"4.5""",,20,32.78,10,1,1,,1,,,,3
S27-0300,AN04COL012,"4.5"" COLEUS FLAMETHROWER CHILI PEPP",straight,Coleus,color_annuals,"4.5""",,20,32.27,10,1,1,,1,,,,3
S27-0303,AN04COL045,"4.5"" COLEUS GREAT FALLS NIAGARA",straight,Coleus,color_annuals,"4.5""",,20,32.11,10,1,1,,1,,,,3
S27-0307,AN04COL015,"4.5"" COLEUS IGNITE RUBBY SLIPPER",straight,Coleus,color_annuals,"4.5""",,20,32.32,10,1,1,,1,,,,3
S27-0340,AN04COL039,"4.5"" COLEUS STAINED GLASSWORKS GOLDEN GATE",straight,Coleus,color_annuals,"4.5""",,20,31.92,10,1,1,,1,,,,3
S27-0344,AN04COL048,"4.5"" COLEUS TRAILBLAZER ROAD TRIP",straight,Coleus,color_annuals,"4.5""",,20,31.95,10,1,1,,1,,,,3
S27-0346,,"4.5"" COLEUS VOLCANICA LIMEWIRE",straight,Coleus,color_annuals,"4.5""",,20,32.17,10,1,1,,1,,,,3
S27-0558,AN04HEU001,"4.5"" HEUCHERA KIRA ARIZONA",straight,Heuchera,perennials,"4.5""",,20,31.83,10,1,1,,1,,,,3
S27-0559,AN04HEU002,"4.5"" HEUCHERA KIRA EVERGREEN FOREST",straight,Heuchera,perennials,"4.5""",,20,32,10,1,1,,1,,,,3
S27-0561,AN04HEU004,"4.5"" HEUCHERA KIRA JERSEY",straight,Heuchera,perennials,"4.5""",,20,32.01,10,1,1,,1,,,,3
S27-0562,AN04HEU005,"4.5"" HEUCHERA KIRA PURPLE RAIN FROST",straight,Heuchera,perennials,"4.5""",,20,32.46,10,1,1,,1,,,,3
S27-0622,AN04LOB003,"4.5"" LOBELIA HEATOPIA PINK",straight,Lobelia,color_annuals,"4.5""",,20,32.02,10,1,1,,1,,,,3
S27-0773,AN04PET003,"4.5"" PETUNIA CAPELLA CORAL",straight,Petunia,color_annuals,"4.5""",,20,31.94,10,1,1,,1,,,,3
S27-0782,AN04PET012,"4.5"" PETUNIA CAPELLA SANGRIA",straight,Petunia,color_annuals,"4.5""",,20,32.19,10,1,1,,1,,,,3
S27-0787,AN04PET017,"4.5"" PETUNIA CASCADIAS RIM VIOLET",straight,Petunia,color_annuals,"4.5""",,20,32.27,10,1,1,,1,,,,3
S27-0793,AN04PET026,"4.5"" PETUNIA DOUBLE JEWEL FROSTED SAPPHIRE",straight,Petunia,color_annuals,"4.5""",,20,32.15,10,1,1,,1,,,,3
S27-0794,AN04PET027,"4.5"" PETUNIA DOUBLE JEWEL MIDNIGHT GOLD",straight,Petunia,color_annuals,"4.5""",,20,32.21,10,1,1,,1,,,,3
S27-0795,AN04PET028,"4.5"" PETUNIA DOUBLE JEWEL PINK DIAMOND",straight,Petunia,color_annuals,"4.5""",,20,32.03,10,1,1,,1,,,,3
S27-0796,AN04PET029,"4.5"" PETUNIA DOUBLE JEWEL RADIANT RUBY",straight,Petunia,color_annuals,"4.5""",,20,32.36,10,1,1,,1,,,,3
S27-0800,AN04PET032,"4.5"" PETUNIA DURABLOOM PURPLE",straight,Petunia,color_annuals,"4.5""",,20,33.36,10,1,1,,1,,,,3
S27-0804,AN04PET036,"4.5"" PETUNIA DURABLOOM WHITE",straight,Petunia,color_annuals,"4.5""",,20,33.38,10,1,1,,1,,,,3
S27-0812,,"4.5"" PETUNIA HEADLINER CRIMSON",straight,Petunia,color_annuals,"4.5""",,20,32.25,10,1,1,,1,,,,3
S27-0813,AN04PET039,"4.5"" PETUNIA HEADLINER CRYSTAL SKY",straight,Petunia,color_annuals,"4.5""",,20,32.2,10,1,1,,1,,,,3
S27-0814,AN04PET042,"4.5"" PETUNIA HEADLINER DARK SATURN",straight,Petunia,color_annuals,"4.5""",,20,32.28,10,1,1,,1,,,,3
S27-0815,AN04PET043,"4.5"" PETUNIA HEADLINER ELECTRIC PURPLE",straight,Petunia,color_annuals,"4.5""",,20,32.45,10,1,1,,1,,,,3
S27-0817,AN04PET044,"4.5"" PETUNIA HEADLINER STRAWBERRY PICOTEE",straight,Petunia,color_annuals,"4.5""",,20,32.14,10,1,1,,1,,,,3
S27-0835,AN04PHL002,"4.5"" PHLOX GISELE LIGHT PINK + EYE",straight,Phlox,perennials,"4.5""",,20,32.33,10,1,1,,1,,,,3
S27-0837,AN04PHL004,"4.5"" PHLOX GISELE RED",straight,Phlox,perennials,"4.5""",,20,32.02,10,1,1,,1,,,,3
S27-0838,AN04PHL005,"4.5"" PHLOX GISELE WHITE",straight,Phlox,perennials,"4.5""",,20,32.01,10,1,1,,1,,,,3
S27-0847,AN04POR003,"4.5"" PORTULACA PAZZAZZ NANO CANDY PINK",straight,Portulaca,color_annuals,"4.5""",,20,32.25,10,1,1,,1,,,,3
S27-0871,AN04SAL002,"4.5"" SALVIA PLUM CRAZY",straight,Salvia,color_annuals,"4.5""",,20,32.31,10,1,1,,1,,,,3
S27-0872,AN04SAL003,"4.5"" SALVIA ROMAN RED",straight,Salvia,color_annuals,"4.5""",,20,32.22,10,1,1,,1,,,,3
S27-0876,AN04SCA002,"4.5"" SCAEVOLA FANATIX PINK",straight,Scaevola,color_annuals,"4.5""",,20,32.47,10,1,1,,1,,,,3
S27-0337,AN04COL001,"4.5"" COLEUS SEED BLACK DRAGON",straight,Coleus,color_annuals,"4.5""",,16,32.48,10,1,1,,1,,,,3
S27-0710,AN18LPA010,1801L LANDSCAPE PANSY DELTA PRO MONET MIX,straight,Pansy,color_annuals,flat,,16,11.65,1,1,1,,1,,,,3
S27-0725,,1801L LANDSCAPE PANSY DELTA PRO CLEAR ORANGE,straight,Pansy,color_annuals,flat,,15,11.73,1,1,1,,1,,,,3
S27-0162,AN04BID007,"4.5"" BIDENS MINI BEE CROWN",straight,Bidens,color_annuals,"4.5""",,10,32.16,10,1,1,,1,,,,3
S27-0163,AN04BID008,"4.5"" BIDENS MINI BEE ROYAL BROCADE",straight,Bidens,color_annuals,"4.5""",,10,32.2,10,1,1,,1,,,,3
S27-0164,AN04BID009,"4.5"" BIDENS MINI BEE SUN",straight,Bidens,color_annuals,"4.5""",,10,32.25,10,1,1,,1,,,,3
S27-0333,AN04COL034,"4.5"" COLEUS MICROBLAZE MATCHSTICKS",straight,Coleus,color_annuals,"4.5""",,10,32.66,10,1,1,,1,,,,3
S27-0639,AN04NEM001,"4.5"" NEMESIA NESIA BANANABERRY",straight,Nemesia,color_annuals,"4.5""",,10,32.52,10,1,1,,1,,,,3
S27-0640,AN04NEM002,"4.5"" NEMESIA NESIA BURGUNDY",straight,Nemesia,color_annuals,"4.5""",,10,32.34,10,1,1,,1,,,,3
S27-0641,AN04NEM003,"4.5"" NEMESIA NESIA DENIM",straight,Nemesia,color_annuals,"4.5""",,10,31.82,10,1,1,,1,,,,3
S27-0642,AN04NEM004,"4.5"" NEMESIA NESIA INCA",straight,Nemesia,color_annuals,"4.5""",,10,32.94,10,1,1,,1,,,,3
S27-0643,AN04NEM005,"4.5"" NEMESIA NESIA MAGENTA",straight,Nemesia,color_annuals,"4.5""",,10,31.82,10,1,1,,1,,,,3
S27-0644,AN04NEM006,"4.5"" NEMESIA NESIA PINK CRUSH",straight,Nemesia,color_annuals,"4.5""",,10,31.82,10,1,1,,1,,,,3
S27-0645,AN04NEM007,"4.5"" NEMESIA NESIA SUNSHINE",straight,Nemesia,color_annuals,"4.5""",,10,32.33,10,1,1,,1,,,,3
S27-0646,AN04NEM008,"4.5"" NEMESIA NESIA TANGERINE",straight,Nemesia,color_annuals,"4.5""",,10,31.88,10,1,1,,1,,,,3
S27-0647,AN04NEM009,"4.5"" NEMESIA NESIA TROPICAL",straight,Nemesia,color_annuals,"4.5""",,10,31.45,10,1,1,,1,,,,3
S27-0712,,1801L LANDSCAPE PANSY DELTA CLASSIC TAPESTRY,straight,Pansy,color_annuals,flat,,5,11.73,1,1,1,,1,,,,3
S27-0191,AN10HBCAL002,"HB 10"" CALIBRACHOA SPRINKLES ON TOP",combo,Calibrachoa,combos,hb,,981,19.21,1,1,,,1,,,,2
S27-0254,AN10HBCOM18,"HB 10"" SUN COMBO ENDURABLE CERISE",combo,Calibrachoa,combos,hb,,959,19.5,1,1,,,1,,,,2
S27-0122,AN04BEG028,"4.5"" BEGONIA REIGER ORANGE BATIK",straight,Begonia,color_annuals,"4.5""",,700,31.45,10,1,,,1,,,,2
S27-0134,AN04BEG032,"4.5"" BEGONIA REIGER YELLOW NADINE",straight,Begonia,color_annuals,"4.5""",,700,31.74,10,1,,,1,,,,2
S27-0832,AN08COM004,"8"" BLOOM BUDDIES CHECKERED FLAG #1",combo,Petunia,combos,hb,,700,11.58,1,1,,,1,,,,2
S27-0207,AN10HBCOM19,"HB 10"" SUN COMBO PARADISE STATE OF MIND",combo,Calibrachoa,combos,hb,,566,18.39,1,1,,,1,,,,2
S27-0138,AN04BEG033,"4.5"" BEGONIA REIGER PINK NETJA DARK",straight,Begonia,color_annuals,"4.5""",,550,32.13,10,1,,,1,,,,2
S27-0590,AN14HBCOM029,"HB 14"" SUNPATIENS COMBO HOT PINK",combo,Lantana,combos,hb,,439,28.97,1,1,,,1,,,,2
S27-0146,AN04BEG036,"4.5"" BEGONIA REIGER RED VERONICA",straight,Begonia,color_annuals,"4.5""",,320,32.11,10,1,,,1,,,,2
S27-0190,ANO8COM019,"8"" BLOOM BUDDIES SPIRITS UNITED",combo,Calibrachoa,combos,hb,,300,10.98,1,1,,,1,,,,2
S27-0360,AN08COM016,"8"" BLOOM BUDDY SPRING BLUE VIOLET",combo,Combo,combos,hb,,300,11.07,1,1,,,1,,,,2
S27-0805,AN10HBWPT001,"HB 10"" EASY WAVE PETUNIA COOL WATERS",combo,Petunia,combos,hb,,300,11.32,1,1,,,1,,,,2
S27-0205,AN10HBCAL003,"HB 10"" CALIBRACHOA MIX TIKI PUNCH",combo,Calibrachoa,combos,hb,,299,16.86,1,1,,,1,,,,2
S27-0226,AN10HBCAL001,"HB 10"" CALIBRACHOA BERRY DARLING",combo,Calibrachoa,combos,hb,,285,16.72,1,1,,,1,,,,2
S27-0245,AN10HBCOM17,"HB 10"" SUN COMBO ENCHANTED EVE",combo,Calibrachoa,combos,hb,,283,18.73,1,1,,,1,,,,2
S27-0230,AN10HBCAL007,"HB 10"" CALIBRACHOA SUPERNOVA",combo,Calibrachoa,combos,hb,,281,16.74,1,1,,,1,,,,2
S27-0845,AN10HBPOR001,"HB 10"" PORTULACA CLASSIC MIX",combo,Portulaca,combos,hb,,250,16.63,1,1,,,1,,,,2
S27-0881,AN10HBSCA001,"HB 10"" SCAEVOLA MIX BASKET",combo,Scaevola,combos,hb,,244,15.99,1,1,,,1,,,,2
S27-0192,AN10HBCAL005,"HB 10"" CALIBRACHOA MIX SPIRITS UNITED",combo,Calibrachoa,combos,hb,,233,16.81,1,1,,,1,,,,2
S27-0130,AN04BEG031,"4.5"" BEGONIA REIGER WHITE CLARA",straight,Begonia,color_annuals,"4.5""",,230,32.41,10,1,,,1,,,,2
S27-0257,AN08COM007,"8"" BLOOM BUDDIES  JAZZBERRY JAM",combo,Calibrachoa,combos,hb,,200,11.06,1,1,,,1,,,,2
S27-0261,,"8"" BLOOM BUDDIES BEJEWELED",combo,Calibrachoa,combos,hb,,200,11.09,1,1,,,1,,,,2
S27-0194,AN10HBCAL004,"HB 10"" CALIBRACHOA MIX SERENDIPITY",combo,Calibrachoa,combos,hb,,196,16.75,1,1,,,1,,,,2
S27-0239,AN10HBCOM16,"HB 10"" SUN COMBO CRYSTAL ROSE FLASH",combo,Calibrachoa,combos,hb,,193,18.5,1,1,,,1,,,,2
S27-0242,AN10HBCOM20,"HB 10"" SUN COMBO SPRING MODERN",combo,Calibrachoa,combos,hb,,192,18.33,1,1,,,1,,,,2
S27-0879,AN10HBCOM010,"HB 10"" BUZZ BASKETS PASSION PROJECT",combo,Scaevola,combos,hb,,181,17.3,1,1,,,1,,,,2
S27-0202,AN10HBCOM15,"HB 10"" SUN COMBO BLOOMIN GLORY",combo,Calibrachoa,combos,hb,,179,18.14,1,1,,,1,,,,2
S27-0477,AN16HBCOM004,"HB 16"" GERANIUM CALLIOPE DARK RED",combo,Geranium,combos,hb,,170,38.89,1,1,,,1,,,,2
S27-0806,AN10HBWPT002,"HB 10"" EASY WAVE PETUNIA HOOSIER BOY TRINITY",combo,Petunia,combos,hb,,150,11.24,1,1,,,1,,,,2
S27-0874,AN16HBCOM025,"HB 16"" SUNPATIENS BESTIES",combo,Scaevola,combos,hb,,150,38.27,1,1,,,1,,,,2
S27-0368,AN14HBCOM022,"HB 14"" PETUNIA COMBO DRAGON FRUIT KISS",combo,Combo,combos,hb,,140,29.4,1,1,,,1,,,,2
S27-0059,,"HB 10"" SUN BEGONIA COMBO BASKET PINK",combo,Begonia,combos,hb,,139,8.95,1,1,,,1,,,,2
S27-0521,AN10HBGER005,"HB 10"" GERANIUM MARCADA COSMIC CANDY",combo,Geranium,combos,hb,,134,16.6,1,1,,,1,,,,2
S27-0479,AN14HBCOM015,"HB 14"" CALLIOPE LANTANA DARK RED",combo,Geranium,combos,hb,,132,29.11,1,1,,,1,,,,2
S27-0483,AN14HBCOM016,"HB 14"" CALLIOPE LANTANA DEEP ROSE",combo,Geranium,combos,hb,,132,29.3,1,1,,,1,,,,2
S27-0490,AN14HBCOM017,"HB 14"" CALLIOPE LANTANA PINK FLAME",combo,Geranium,combos,hb,,132,29.37,1,1,,,1,,,,2
S27-0493,AN14HBCOM018,"HB 14"" CALLIOPE LANTANA ROSE MEGA SPLASH",combo,Geranium,combos,hb,,132,29.26,1,1,,,1,,,,2
S27-0097,AN10HBCOM004,"HB 10"" BEGONIA COLEUS LA LUNA",combo,Begonia,combos,hb,,131,18.26,1,1,,,1,,,,2
S27-0524,AN10HBGER003,"HB 10"" GERANIUM MARCADA ASSEMBLY HALL",combo,Geranium,combos,hb,,130,16.47,1,1,,,1,,,,2
S27-0063,AN10HBCOM12,"HB 10"" SUN BEGONIA COMBO BASKET RED",combo,Begonia,combos,hb,,127,18.38,1,1,,,1,,,,2
S27-0599,AN14HBCOM031,"HB 14"" SUNPATIENS COMBO ORANGE",combo,Lantana,combos,hb,,124,25.56,1,1,,,1,,,,2
S27-0093,AN14HBCOM003,"HB 14"" BEGONIA I'CONIA MIX FIRST KISS DEL SOL",combo,Begonia,combos,hb,,121,29.2,1,1,,,1,,,,2
S27-0098,AN10HBCOM007,"HB 10"" BEGONIA COLEUS SAFFRON",combo,Begonia,combos,hb,,119,18.14,1,1,,,1,,,,2
S27-0096,,"HB 10"" BEGONIA COLEUS HOT PINK",combo,Begonia,combos,hb,,117,18.22,1,1,,,1,,,,2
S27-0380,AN16HBCOM019,"HB 16"" SPRING COMBO SUNNY DAY SURPRISE",combo,Combo,combos,hb,,116,39.83,1,1,,,1,,,,2
S27-0094,AN10HBCOM002,"HB 10"" BEGONIA COLEUS FIRST KISS DEL SOL",combo,Begonia,combos,hb,,114,18.22,1,1,,,1,,,,2
S27-0109,AN14HBCOM007,"HB 14"" BEGONIA MEGAWATT MIX VANILLA CHERRY SUNRISE",combo,Begonia,combos,hb,,114,29.27,1,1,,,1,,,,2
S27-0087,AN10HBCOM001,"HB 10"" BEGONIA COLEUS BACHOLERETTE",combo,Begonia,combos,hb,,112,18.16,1,1,,,1,,,,2
S27-0375,AN16HBCOM014,"HB 16"" SPRING COMBO INDIAN SUMMER GLOW",combo,Combo,combos,hb,,110,39.71,1,1,,,1,,,,2
S27-0377,AN16HBCOM016,"HB 16"" SPRING COMBO NICE DAY RED WEDDING",combo,Combo,combos,hb,,107,39.3,1,1,,,1,,,,2
